request_id,batch_label,global_request_index,batch_request_index,passage_id,condition,rewritten_text,model_provider,model_name,model_version_or_snapshot,temperature,top_p,seed_if_available,prompt_template_id,prompt_template_sha256,source_text_sha256,rewritten_text_sha256,original_word_count,rewritten_word_count,length_ratio,rewritten_sentence_count,qc_status,qc_flags,created_utc,parse_status
WILDE_LORD_ARTHUR_STORIES_011__paraphrase,batch_C,1020,300,WILDE_LORD_ARTHUR_STORIES_011,paraphrase,"At last, he arrived at the turn in the hallway leading toward unfortunate Washington’s chamber. He halted briefly, the breeze tossing his lengthy grey hair and shaping the ghastly shroud of the deceased into bizarre, twisted forms. When the clock chimed the quarter-hour, he sensed the moment had arrived. He let out a soft laugh and rounded the bend, but immediately recoiled with a mournful cry of alarm, burying his pale countenance within his skeletal fingers. Directly before him stood a terrifying apparition, still as a statue and as grotesque as a lunatic’s vision. Its scalp was smooth and polished; its visage was circular, plump, and pallid, with a permanent, twisted sneer etched by some ghastly mirth. Crimson beams radiated from its eyes, its maw resembled a glowing pit, and a repulsive robe, mirroring his own, draped its massive frame in silent white. A sign rested upon its chest, covered in mysterious, archaic script—perhaps a list of disgraces, a chronicle of reckless transgressions, or a grim register of misdeeds—while its right hand brandished a shining steel blade.

Having never encountered a spirit previously, he was understandably paralyzed with fear. After one brief, panicked look at the dreadful phantom, he retreated toward his quarters, stumbling over his trailing burial garment as he hurried along the passage and inadvertently dropping his tarnished dagger into the Minister’s riding boots, where the butler discovered it the next day. Safely inside his own room, he collapsed onto a small cot and pulled the covers over his head. Eventually, though, the courageous spirit of Canterville regained its composure, and he resolved to address the other specter once daylight arrived. Thus, as the morning light began to silver the hills, he headed back to the location where he had first spotted the terrifying figure, reasoning that two ghosts were superior to one and that, with his new companion’s assistance, he could successfully confront the twins. Upon arriving, however, a shocking scene greeted him. Clearly, something had befallen the phantom; the glow had vanished from its empty eye sockets, the bright blade had slipped from its grasp, and it slumped against the wall in an awkward, rigid pose. He dashed forward and grabbed it, only to be horrified when the head detached and tumbled to the ground, the torso collapsed, and he realized he was holding nothing but a white cotton bed-curtain, with a broom, a meat cleaver, and a hollowed-out turnip scattered at his feet. Baffled by this strange metamorphosis, he snatched the sign with trembling hands and, in the dim morning glow, deciphered these ominous lines:

YE OLDE GHOSTE

Ye Onlie True and Originale Spook.
Beware of Ye Imitationes.
All others are Counterfeite.

The realization hit him instantly. He had been deceived, defeated, and outplayed. The traditional Canterville expression returned to his gaze; he gnashed his toothless jaws, and lifting his shriveled arms toward the ceiling, he vowed, in the colorful language of a bygone era, that once the rooster had crowed twice, violent acts would be committed, and Murder would roam with quiet steps.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,a6058990782cf303d57de3addce867f5a1fe46b1b3e29e9f942f408165511b3a,04e9f47585a0d9a711144682f07cc30a50201ad208ef6b8a9ccd422a873aa373,586,511,0.872014,22,pass,,2026-05-29T12:11:58.836985+00:00,json_ok
WILDE_LORD_ARTHUR_STORIES_011__modernize,batch_C,1021,301,WILDE_LORD_ARTHUR_STORIES_011,modernize,"Finally, he reached the corner of the hallway leading to unfortunate Washington’s room. He paused for a moment, the wind whipping his long grey hair around his head and twisting the terrifying shroud of the dead man into grotesque, bizarre shapes. Then, the clock struck the quarter-hour, and he knew the time had arrived. He chuckled to himself and rounded the corner, but no sooner had he done so than he recoiled with a pathetic wail of terror, hiding his pale face in his long, bony hands. Directly in front of him stood a horrific specter, as motionless as a carved statue and as monstrous as a madman’s nightmare. Its head was bald and polished; its face was round, fat, and white, with hideous laughter seemingly twisting its features into a permanent grin. Scarlet light streamed from its eyes, its mouth was a wide pit of fire, and a ghastly garment, similar to his own, wrapped its massive form in silent white. On its chest was a sign with strange, ancient writing—some scroll of shame, it seemed, a record of wild sins or a grim calendar of crime—and in its right hand, it held a gleaming steel sword aloft.

Having never seen a ghost before, he was naturally terrified. After one quick, panicked look at the awful phantom, he fled back to his room, tripping over his long burial shroud as he hurried down the corridor and accidentally dropping the rusty dagger into the Minister’s boots, where the butler found it the next morning. Once inside his own room, he threw himself onto a small cot and hid his face under the covers. After a while, however, the brave old Canterville spirit took over, and he decided to speak to the other ghost as soon as it was daylight. Accordingly, just as the dawn touched the hills with silver, he returned to the spot where he had first seen the grisly phantom, reasoning that two ghosts were better than one and that, with his new friend’s help, he could safely deal with the twins. Upon reaching the spot, however, a shocking sight met his eyes. Something had clearly happened to the specter; the light had completely faded from its hollow eyes, the gleaming sword had fallen from its hand, and it was leaning against the wall in a strained, awkward position. He rushed forward and grabbed it, but to his horror, the head slipped off and rolled across the floor, the body collapsed, and he found himself clutching a white cotton bed-curtain, with a broom, a kitchen cleaver, and a hollowed-out turnip lying at his feet. Unable to understand this strange transformation, he grabbed the sign with frantic haste and, in the grey morning light, read these words:

THE OLD GHOST

The Only True and Original Spook.
Beware of Imitations.
All others are Counterfeit.

The truth hit him instantly. He had been tricked, foiled, and outwitted. The old Canterville look returned to his eyes; he ground his toothless gums together and, raising his withered hands high above his head, swore in his archaic, dramatic style that when the rooster crowed twice, acts of blood would be committed, and Murder would walk abroad with silent feet.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,a6058990782cf303d57de3addce867f5a1fe46b1b3e29e9f942f408165511b3a,c91019014ad17dc251d6656997822312e417d77a06437125f58f430a32345fac,586,537,0.916382,22,pass,,2026-05-29T12:12:02.036959+00:00,json_ok
WILDE_LORD_ARTHUR_STORIES_011__simplify,batch_C,1022,302,WILDE_LORD_ARTHUR_STORIES_011,simplify,"Finally, he reached the corner of the hallway leading to Washington’s room. He paused for a moment, the wind blowing his long grey hair around his head and twisting the terrifying fabric of his burial shroud into strange, distorted shapes. Then, the clock struck the quarter-hour, and he knew it was time. He chuckled to himself and turned the corner, but he immediately recoiled with a pitiful cry of terror, hiding his pale face in his long, bony hands. Standing directly in front of him was a horrible ghost, as still as a statue and as monstrous as a madman’s nightmare. Its head was bald and shiny; its face was round, fat, and white; and a hideous, permanent grin seemed to have twisted its features. Red light streamed from its eyes, its mouth was like a deep pit of fire, and a ghastly garment, similar to his own, covered its giant form. On its chest was a sign with strange, ancient writing—perhaps a list of shameful deeds, a record of wild sins, or a terrifying history of crimes. In its right hand, it held a gleaming steel sword.

Having never seen a ghost before, he was naturally terrified. After one quick look at the awful phantom, he fled back to his room, tripping over his long burial shroud as he ran down the corridor. He dropped his rusty dagger into the Minister’s riding boots, where the butler found it the next morning. Once inside his own room, he threw himself onto his small bed and hid his face under the covers. After a while, however, his brave Canterville spirit returned, and he decided to speak to the other ghost as soon as it was daylight. When dawn began to touch the hills with silver, he returned to the spot where he had first seen the frightening phantom, thinking that two ghosts were better than one and that, with his new friend’s help, he could deal with the twins. Upon reaching the spot, however, he saw a terrible sight. Something had clearly happened to the ghost; the light had faded from its hollow eyes, the sword had fallen from its hand, and it was leaning against the wall in an awkward, uncomfortable position. He rushed forward and grabbed it, but to his horror, the head fell off and rolled onto the floor. The body collapsed, and he found himself holding a white cotton bed curtain, with a broom, a kitchen cleaver, and a hollow turnip lying at his feet. Unable to understand this strange transformation, he grabbed the sign in a panic and read these words in the grey morning light:

YE OLDE GHOSTE

Ye Onlie True and Originale Spook.
Beware of Ye Imitationes.
All others are Counterfeite.

The truth hit him instantly. He had been tricked, defeated, and outwitted! The old Canterville look returned to his eyes; he ground his toothless gums together. Raising his withered hands above his head, he swore, using the dramatic language of the past, that when the rooster crowed twice, he would commit acts of blood and murder would walk abroad with silent feet.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,simplify_rewrite_prompts_v0.1.0,7e0f3c94d39f6abcb13a77f701170ed88d65fb976d7629f01382688aa714c9a3,a6058990782cf303d57de3addce867f5a1fe46b1b3e29e9f942f408165511b3a,62aeaf887653efdc61efd5401d80f6651f31b4e7382a30869970d680996d92cd,586,520,0.887372,26,pass,,2026-05-29T12:12:05.190274+00:00,json_ok
WILDE_LORD_ARTHUR_STORIES_012__paraphrase,batch_C,1023,303,WILDE_LORD_ARTHUR_STORIES_012,paraphrase,"CHAPTER IV

By the following day, the specter felt exhausted and frail. The intense strain of the previous month had taken its toll, leaving his nerves frayed and causing him to jump at the smallest sound. He remained in his quarters for five days before deciding to abandon the matter of the library’s bloodstain. If the Otis household had no desire for it, they surely did not merit it. They were clearly individuals of a base, physical nature, entirely unable to grasp the deeper meaning of sensory manifestations. The subject of ghostly appearances and the manifestation of astral forms was, naturally, a separate issue beyond his influence. He felt a grave responsibility to haunt the hallway weekly and to moan from the expansive bay window on the first and third Wednesday of every month, and he could not see a way to shirk these duties with integrity. While his past life had been wicked, he remained remarkably diligent regarding his supernatural obligations. Consequently, for the following three Saturdays, he patrolled the hall between midnight and three in the morning, exercising extreme care to remain unseen and unheard. He took off his footwear, stepped gingerly across the ancient, decaying floorboards, donned a heavy black velvet mantle, and made sure to apply the Rising Sun Lubricator to his chains. I must admit that he felt quite reluctant to utilize this final measure of maintenance. Nevertheless, one evening while the family dined, he crept into Mr. Otis’s room and stole the container. Though initially embarrassed, he later realized the product had its merits and assisted his endeavors to some extent. Regardless, he was not left in peace. Cords were frequently placed across the passage, causing him to stumble in the gloom, and once, while attired as ‘Black Isaac, the Huntsman of Hogley Woods,’ he suffered a painful tumble after stepping on a butter-slide the twins had fashioned from the Tapestry Chamber doorway to the top of the wooden stairs. This final indignity infuriated him, prompting him to plan one last attempt to reclaim his status and authority; he decided to confront the rude young students the following evening as his famous ‘Reckless Rupert, or the Headless Earl.’

He had not donned this costume for over seven decades—not since he had terrified the lovely Lady Barbara Modish so thoroughly that she abruptly ended her betrothal to the current Lord Canterville’s grandfather and eloped to Gretna Green with the dashing Jack Castleton, insisting that nothing could persuade her to join a family that permitted such a ghastly spirit to roam the terrace at dusk. Poor Jack was later killed in a duel by Lord Canterville on Wandsworth Common, and Lady Barbara passed away from a broken heart at Tunbridge Wells before the year concluded, so, by all accounts, it had been a resounding triumph.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,5262acfe78e752af32f8db7b4d39264c7174369db63e3fcff630976662b74b86,927c6ff5199ace8d508347a25d200c96b114af2554074e816aeab7a4672819fc,570,470,0.824561,19,warning,length_soft_warning,2026-05-29T12:12:08.841490+00:00,json_ok
WILDE_LORD_ARTHUR_STORIES_012__modernize,batch_C,1024,304,WILDE_LORD_ARTHUR_STORIES_012,modernize,"The following day, the ghost felt exhausted and frail. The intense stress of the past month was taking its toll; his nerves were frayed, and he jumped at the smallest sound. He stayed in his room for five days before finally deciding to abandon the bloodstain on the library floor. If the Otis family didn't want it, they clearly didn't deserve it. They were obviously people of a shallow, materialistic nature, entirely unable to appreciate the symbolic importance of supernatural phenomena. The matter of spectral appearances and the manifestation of astral bodies was, of course, a different issue and not something he could control. It was his solemn duty to appear in the hallway once a week and to moan from the large bay window on the first and third Wednesday of every month, and he did not see how he could honorably shirk those obligations. While it is true his life had been wicked, he remained incredibly conscientious regarding all matters of the supernatural. Consequently, for the next three Saturdays, he walked the corridor as usual between midnight and three in the morning, taking every precaution to remain unseen and unheard. He took off his boots, stepped as lightly as possible on the old, decaying floorboards, wore a heavy black velvet cloak, and was careful to use the Rising Sun Lubricator to oil his chains. I must admit that he found it quite difficult to bring himself to use this final form of protection. However, one night while the family was eating dinner, he slipped into Mr. Otis’s bedroom and stole the bottle. He felt a bit humiliated at first, but later realized there was much to be said for the product, and it served his needs to a certain extent. Even so, he was not left in peace. Strings were constantly stretched across the hallway, causing him to trip in the dark, and on one occasion, while dressed as ‘Black Isaac, the Huntsman of Hogley Woods,’ he suffered a nasty fall after stepping on a butter-slide the twins had built from the entrance of the Tapestry Chamber to the top of the oak staircase. This final insult enraged him so much that he decided to make one last attempt to assert his dignity and status, resolving to visit the insolent young students the following night in his famous persona of ‘Reckless Rupert, the Headless Earl.’

He had not used this disguise in over seventy years; in fact, not since he had frightened the lovely Lady Barbara Modish so badly that she abruptly ended her engagement to the current Lord Canterville’s grandfather and eloped to Gretna Green with the handsome Jack Castleton, declaring that nothing could convince her to marry into a family that allowed such a terrifying phantom to roam the terrace at dusk. Poor Jack was later killed in a duel by Lord Canterville on Wandsworth Common, and Lady Barbara died of a broken heart in Tunbridge Wells before the year ended, so, in every sense, it had been a great success.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,5262acfe78e752af32f8db7b4d39264c7174369db63e3fcff630976662b74b86,177e64048b20ccb8403bd63d25fd1a66f49d94d7b9e2b10b8c71450c00d72b5c,570,505,0.885965,19,pass,,2026-05-29T12:12:11.998134+00:00,json_ok
WILDE_LORD_ARTHUR_STORIES_012__simplify,batch_C,1025,305,WILDE_LORD_ARTHUR_STORIES_012,simplify,"The next day, the ghost felt very weak and tired. The intense excitement of the past four weeks had taken its toll. His nerves were completely shattered, and he jumped at the slightest noise. He stayed in his room for five days, eventually deciding to give up on the bloodstain on the library floor. If the Otis family did not want it, they clearly did not deserve it. They were obviously people living on a low, materialistic level, completely unable to appreciate the symbolic meaning of supernatural events. The issue of ghostly appearances and the manifestation of spirits was a different matter, however, and not something he could control. It was his solemn duty to appear in the hallway once a week and to moan from the large bay window on the first and third Wednesday of every month, and he did not see how he could honorably avoid these obligations. While it is true that his life had been very wicked, he was, on the other hand, very conscientious regarding his supernatural duties. For the next three Saturdays, he walked the hallway as usual between midnight and three in the morning, taking every possible precaution to avoid being seen or heard. He took off his boots, stepped as lightly as possible on the old, worm-eaten floorboards, wore a large black velvet cloak, and was careful to use the Rising Sun Lubricator to oil his chains. I must admit that he had a hard time bringing himself to use this last method of protection. However, one night while the family was at dinner, he slipped into Mr. Otis’s bedroom and stole the bottle. He felt a bit humiliated at first, but later realized that the invention was quite practical and, to some extent, served his needs. Even so, he was not left alone. Strings were constantly stretched across the hallway, causing him to trip in the dark. On one occasion, while dressed as ‘Black Isaac, or the Huntsman of Hogley Woods,’ he suffered a bad fall after stepping on a butter-slide that the twins had built from the entrance of the Tapestry Chamber to the top of the oak staircase. This final insult enraged him so much that he decided to make one last effort to assert his dignity and social standing. He resolved to visit the rude young boys the following night in his famous persona of ‘Reckless Rupert, or the Headless Earl.’

He had not used this disguise for over seventy years. In fact, he had not worn it since he frightened the beautiful Lady Barbara Modish so badly that she broke off her engagement to the current Lord Canterville’s grandfather. She ran away to Gretna Green with the handsome Jack Castleton, declaring that nothing would convince her to marry into a family that allowed such a horrible ghost to walk the terrace at twilight. Poor Jack was later killed in a duel by Lord Canterville on Wandsworth Common, and Lady Barbara died of a broken heart at Tunbridge Wells before the year ended, so, in every way, the haunting had been a great success.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,simplify_rewrite_prompts_v0.1.0,7e0f3c94d39f6abcb13a77f701170ed88d65fb976d7629f01382688aa714c9a3,5262acfe78e752af32f8db7b4d39264c7174369db63e3fcff630976662b74b86,a537df25a7f3d5599c60354d089ad9cdf6ccdf039ac45d49cdceb06f5c0faf33,570,517,0.907018,24,pass,,2026-05-29T12:12:14.891657+00:00,json_ok
WILDE_LORD_ARTHUR_STORIES_013__paraphrase,batch_C,1026,306,WILDE_LORD_ARTHUR_STORIES_013,paraphrase,"The phantom felt a natural desire to demonstrate that he still held sway over the Stiltons, to whom he was remotely related; his own first cousin had wed the Sieur de Bulkeley, the direct ancestor of the Dukes of Cheshire. Consequently, he prepared to manifest before Virginia’s young suitor as ‘The Vampire Monk, or, the Bloodless Benedictine,’ a spectacle so terrifying that it caused Lady Startup, upon witnessing it on a fateful New Year’s Eve in 1764, to suffer piercing screams followed by a fatal stroke. She passed away three days later, having disinherited her Canterville kin to bequeath her fortune to a London chemist. Ultimately, however, his fear of the twins kept him confined to his quarters, allowing the young Duke to slumber undisturbed beneath the Royal Bedchamber’s canopy while dreaming of Virginia.

CHAPTER V

Some days later, Virginia and her curly-haired companion were riding through the Brockley meadows when she snagged her riding habit on a hedge. Upon returning, she chose the rear staircase to avoid notice. Passing the open door of the Tapestry Chamber, she glimpsed a figure inside and, assuming it was her mother’s maid, stepped in to request a repair. To her astonishment, she found the Canterville Ghost himself. He sat by the window, observing the withered, golden foliage swirling through the air and the crimson leaves drifting down the avenue. With his head resting on his hand, he appeared profoundly dejected. His forlorn and neglected state moved Virginia, who had initially intended to flee, to offer him comfort instead. Her step was so quiet and his sorrow so profound that he remained unaware of her until she addressed him.

‘I feel for you,’ she remarked, ‘but my brothers return to Eton tomorrow, and if you conduct yourself properly, no one will bother you.’

‘It is ridiculous to ask me to behave,’ he replied, turning in surprise toward the young girl who dared speak to him. ‘Utterly ridiculous. I am required to clank my chains, moan through keyholes, and roam at night. That is my sole purpose for existing.’

‘That is no reason to exist, and you know you have been very wicked. Mrs. Umney informed us upon our arrival that you murdered your wife.’

‘I acknowledge that,’ the Ghost replied peevishly, ‘but it was strictly a private family affair that concerned no one else.’

‘It is very wrong to kill anyone,’ Virginia stated, displaying a touch of the solemn Puritan morality she had inherited from a New England forebear.

‘Oh, I despise the shallow harshness of abstract ethics!’",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,55610a6e3258a26f6e047285e3f6ebffee5363327f08cf061c72dd62e15b32aa,593dbdfb462f86c0bca75605815b414509b37a90843d281eeb6d66eb4744a558,558,424,0.759857,23,warning,length_hard_warning,2026-05-29T12:12:18.062769+00:00,json_ok
WILDE_LORD_ARTHUR_STORIES_013__modernize,batch_C,1027,307,WILDE_LORD_ARTHUR_STORIES_013,modernize,"The ghost was naturally eager to prove he still held sway over the Stiltons, to whom he was distantly related; his own first cousin had married the Sieur de Bulkeley, from whom, as everyone knows, the Dukes of Cheshire are directly descended. Consequently, he planned to appear to Virginia’s young suitor in his famous role as ‘The Vampire Monk, or, the Bloodless Benedictine.’ This performance was so terrifying that when old Lady Startup witnessed it on a fateful New Year’s Eve in 1764, she let out piercing shrieks that led to a fatal stroke, dying three days later after disinheriting the Cantervilles, her closest relatives, and leaving her entire fortune to her London pharmacist. At the last second, however, his fear of the twins kept him in his room, and the young Duke slept peacefully under the large feathered canopy in the Royal Bedchamber, dreaming of Virginia.

CHAPTER V

A few days later, Virginia and her curly-haired suitor went riding in the Brockley meadows, where she tore her riding habit so badly while crossing a hedge that, upon returning home, she decided to use the back staircase to avoid being seen. As she hurried past the Tapestry Chamber, the door of which was open, she thought she saw someone inside. Assuming it was her mother’s maid, who occasionally brought her sewing there, she looked in to ask for help mending her habit. To her immense surprise, it was the Canterville Ghost himself. He sat by the window, watching the golden, yellowing leaves blow through the air and dance wildly down the long driveway. His head rested on his hand, and his posture radiated deep depression. He looked so forlorn and neglected that Virginia, whose first instinct had been to run and lock herself in her room, felt a wave of pity and decided to try to comfort him. Her footsteps were so light and his melancholy so profound that he did not notice her until she spoke.

‘I feel so sorry for you,’ she said, ‘but my brothers are returning to Eton tomorrow, and then, if you behave yourself, no one will bother you.’

‘It is ridiculous to ask me to behave,’ he replied, looking around in astonishment at the pretty girl who had dared to address him. ‘Quite ridiculous. I must rattle my chains, groan through keyholes, and walk the halls at night, if that is what you mean. It is my only reason for existing.’

‘That is no reason to exist at all, and you know you have been very wicked. Mrs. Umney told us the day we arrived that you killed your wife.’

‘Well, I admit it,’ the ghost said petulantly, ‘but it was a private family matter that concerned no one else.’

‘It is very wrong to kill anyone,’ Virginia said, displaying a sweet, Puritan seriousness inherited from an old New England ancestor.

‘Oh, I hate the cheap severity of abstract ethics!’",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,55610a6e3258a26f6e047285e3f6ebffee5363327f08cf061c72dd62e15b32aa,da448b2db640fc4e76efcc5d4066762aed6c3f33aa78388e66e54fb331e8bd45,558,486,0.870968,23,pass,,2026-05-29T12:12:21.537916+00:00,json_ok
WILDE_LORD_ARTHUR_STORIES_013__simplify,batch_C,1028,308,WILDE_LORD_ARTHUR_STORIES_013,simplify,"The ghost was naturally very eager to prove he still held influence over the Stiltons, to whom he was distantly related. His own first cousin had married the Sieur de Bulkeley, from whom the Dukes of Cheshire are directly descended. Consequently, he planned to appear to Virginia’s young suitor as his famous ‘Vampire Monk, or the Bloodless Benedictine.’ This performance was so terrifying that when Lady Startup witnessed it on New Year’s Eve in 1764, she suffered piercing shrieks and a fatal stroke, dying three days later after disinheriting the Cantervilles and leaving her fortune to her London apothecary. However, at the last moment, his fear of the twins kept him in his room, and the young Duke slept peacefully under the canopy in the Royal Bedchamber, dreaming of Virginia.

CHAPTER V

A few days later, Virginia and her curly-haired companion were riding in the Brockley meadows. She tore her riding habit so badly while crossing a hedge that, upon returning home, she decided to use the back staircase to avoid being seen. As she passed the Tapestry Chamber, she noticed the door was open and thought she saw someone inside. Assuming it was her mother’s maid, who often brought her sewing there, she looked in to ask for help mending her dress. To her great surprise, it was the Canterville Ghost himself. He sat by the window, watching the golden leaves blow through the air and dance down the long avenue. His head rested on his hand, and he appeared deeply depressed. He looked so forlorn and neglected that Virginia, who had initially intended to run away and lock herself in her room, felt a sense of pity and decided to comfort him. Her footsteps were so light and his sadness so profound that he did not notice her until she spoke.

“I am so sorry for you,” she said, “but my brothers are returning to Eton tomorrow. If you behave yourself, no one will bother you anymore.”

“It is ridiculous to ask me to behave,” he replied, looking around in surprise at the pretty girl who had dared to speak to him. “Quite ridiculous. I must rattle my chains, groan through keyholes, and walk about at night, if that is what you mean. It is my only reason for existing.”

“That is no reason to exist at all, and you know you have been very wicked. Mrs. Umney told us the day we arrived that you killed your wife.”

“I admit it,” the ghost said irritably, “but it was a private family matter that concerned no one else.”

“It is very wrong to kill anyone,” Virginia said, displaying a sweet, serious nature she had inherited from a New England ancestor.

“Oh, I hate the shallow judgment of abstract morality!”",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,simplify_rewrite_prompts_v0.1.0,7e0f3c94d39f6abcb13a77f701170ed88d65fb976d7629f01382688aa714c9a3,55610a6e3258a26f6e047285e3f6ebffee5363327f08cf061c72dd62e15b32aa,a13dbfa81f54ce8042de1b24f93663ff818256e908bbcf3e613f4ab43743a797,558,461,0.826165,26,warning,length_soft_warning,2026-05-29T12:12:24.284354+00:00,json_ok
WILDE_LORD_ARTHUR_STORIES_014__paraphrase,batch_C,1029,309,WILDE_LORD_ARTHUR_STORIES_014,paraphrase,"Initially, you seized all my reds, including the vermilion, preventing me from painting sunsets. Then you took the chrome-yellow and emerald-green, leaving me only with Chinese white and indigo. Consequently, I was restricted to moonlight scenes, which are difficult to execute and inherently gloomy. Despite my significant irritation, I never reported you, even though the situation was absurd; after all, who has ever heard of blood that is emerald-green?

'Well, truly,' the Ghost replied somewhat submissively, 'what was I to do? Obtaining genuine blood is quite challenging these days, and since your brother initiated this with his Paragon Detergent, I saw no reason to avoid using your paints. Color is a matter of personal preference; the Cantervilles possess blue blood, the finest in England, though I realize you Americans lack interest in such matters.'

'You are ignorant of the subject, and your best course is to emigrate and broaden your perspective. My father would gladly provide you with a free passage. Although there is a significant tax on spirits, the Custom House will pose no issue, as the officials are Democrats. In New York, you would certainly be a sensation. I am acquainted with many people there who would pay a hundred thousand dollars for a grandfather, and far more for a family Ghost.'

'I do not believe I would enjoy America.'

'I assume that is because we lack curiosities and ruins,' Virginia remarked sarcastically.

'No ruins! No curiosities!' the Ghost retorted; 'you possess your manners and your navy.'

'Good evening; I am going to ask my father to grant the twins an additional week of holiday.'

'Please do not leave, Miss Virginia,' he pleaded; 'I am so miserable and lonely, and I truly do not know what to do. I wish to sleep, but I cannot.'

'That is ridiculous! You simply need to go to bed and extinguish the candle. While staying awake can be difficult, particularly during church, sleeping is effortless. Even infants understand how to do that, and they are not particularly intelligent.'

'I have not slept for three centuries,' he said mournfully, and Virginia’s lovely blue eyes widened in astonishment; 'for three hundred years I have been unable to sleep, and I am exhausted.'

Virginia became serious, her small lips quivering like rose petals. She approached him, knelt beside him, and gazed up at his aged, withered face.

'Poor, poor Ghost,' she whispered; 'is there nowhere you can find rest?'

'Far beyond the pine forest,' he replied in a soft, dreamy tone, 'lies a small garden. The grass grows long and thick there, the hemlock flowers bloom in great white stars, and the nightingale sings throughout the night. He sings until dawn, the cold, clear moon watches, and the yew-tree stretches its massive limbs over those who sleep.'

Virginia’s eyes filled with tears, and she covered her face with her hands.

'You are speaking of the Garden of Death,' she whispered.

'Yes, Death.'",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,f0b6736485d618f2b92d8108a0295bd11a493f32d1f602ca50d4f6b1dd8ff2ca,a972afe8a14be1452718bf9c346eaf187282ed7d1d76b67348180d68bf2d1b67,550,487,0.885455,34,pass,,2026-05-29T12:12:28.051612+00:00,json_ok
